class,Sink,Sink,Sink,Source,Source,Sink,Sink,Sink,Sink
label,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE150_hhg,B_DE150_ind,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-07-07 15:00:00+00:00,0.198,10.282,0.855,0.050,0.339,0.200,9.714,0.186,13.056
2050-07-07 16:00:00+00:00,0.212,10.282,0.830,0.047,0.198,0.215,9.714,0.198,13.056
2050-07-07 17:00:00+00:00,0.223,10.282,0.826,0.057,0.109,0.227,9.714,0.207,13.056
2050-07-07 18:00:00+00:00,0.238,10.282,0.822,0.076,0.049,0.242,9.714,0.221,13.056
2050-07-07 19:00:00+00:00,0.262,10.282,0.808,0.057,0.013,0.267,9.714,0.242,13.056
2050-07-07 20:00:00+00:00,0.273,10.282,0.774,0.039,0.000,0.277,9.714,0.254,13.056
2050-07-07 21:00:00+00:00,0.244,10.282,0.749,0.084,0.000,0.247,9.714,0.230,13.056
2050-07-07 22:00:00+00:00,0.192,10.282,0.725,0.144,0.000,0.194,9.714,0.186,13.056
2050-07-07 23:00:00+00:00,0.132,9.073,0.662,0.151,0.000,0.132,8.571,0.134,11.520
2050-07-08 00:00:00+00:00,0.100,9.677,0.611,0.178,0.000,0.100,9.143,0.101,12.288
2050-07-08 01:00:00+00:00,0.101,9.677,0.584,0.198,0.000,0.101,9.143,0.101,12.288
2050-07-08 02:00:00+00:00,0.105,9.677,0.567,0.214,0.000,0.105,9.143,0.104,12.288
2050-07-08 03:00:00+00:00,0.129,9.677,0.570,0.234,0.000,0.129,9.143,0.126,12.288
2050-07-08 04:00:00+00:00,0.197,9.677,0.584,0.302,0.000,0.198,9.143,0.189,12.288
2050-07-08 05:00:00+00:00,0.320,9.677,0.620,0.369,0.003,0.326,9.143,0.290,12.288
2050-07-08 06:00:00+00:00,0.365,9.677,0.717,0.381,0.010,0.373,9.143,0.325,12.288
2050-07-08 07:00:00+00:00,0.323,9.677,0.802,0.388,0.018,0.331,9.143,0.286,12.288
2050-07-08 08:00:00+00:00,0.279,9.677,0.843,0.350,0.023,0.285,9.143,0.252,12.288
2050-07-08 09:00:00+00:00,0.272,12.097,0.855,0.299,0.025,0.277,11.428,0.244,15.360
2050-07-08 10:00:00+00:00,0.242,12.097,0.875,0.294,0.038,0.246,11.428,0.220,15.360
2050-07-08 11:00:00+00:00,0.232,12.097,0.893,0.318,0.037,0.236,11.428,0.211,15.360
2050-07-08 12:00:00+00:00,0.216,12.097,0.884,0.356,0.023,0.219,11.428,0.197,15.360
2050-07-08 13:00:00+00:00,0.199,12.097,0.860,0.430,0.030,0.202,11.428,0.183,15.360
2050-07-08 14:00:00+00:00,0.190,12.097,0.838,0.484,0.037,0.193,11.428,0.175,15.360
2050-07-08 15:00:00+00:00,0.181,12.097,0.822,0.546,0.042,0.184,11.428,0.167,15.360
2050-07-08 16:00:00+00:00,0.192,12.097,0.802,0.580,0.045,0.195,11.428,0.175,15.360
2050-07-08 17:00:00+00:00,0.203,12.097,0.795,0.563,0.026,0.206,11.428,0.184,15.360
2050-07-08 18:00:00+00:00,0.219,12.097,0.780,0.499,0.007,0.223,11.428,0.200,15.360
2050-07-08 19:00:00+00:00,0.239,12.097,0.763,0.468,0.001,0.244,11.428,0.216,15.360
2050-07-08 20:00:00+00:00,0.241,12.097,0.729,0.487,0.000,0.246,11.428,0.219,15.360
2050-07-08 21:00:00+00:00,0.220,12.097,0.703,0.495,0.000,0.223,11.428,0.202,15.360
2050-07-08 22:00:00+00:00,0.171,12.097,0.689,0.463,0.000,0.173,11.428,0.161,15.360
2050-07-08 23:00:00+00:00,0.118,9.677,0.638,0.404,0.000,0.119,9.143,0.117,12.288
2050-07-09 00:00:00+00:00,0.090,9.677,0.591,0.350,0.000,0.090,9.143,0.092,12.288
2050-07-09 01:00:00+00:00,0.092,9.677,0.560,0.295,0.000,0.091,9.143,0.092,12.288
2050-07-09 02:00:00+00:00,0.095,9.677,0.539,0.229,0.000,0.095,9.143,0.096,12.288
2050-07-09 03:00:00+00:00,0.118,9.677,0.532,0.175,0.000,0.118,9.143,0.116,12.288
2050-07-09 04:00:00+00:00,0.178,9.677,0.531,0.188,0.000,0.180,9.143,0.172,12.288
2050-07-09 05:00:00+00:00,0.292,9.677,0.526,0.213,0.000,0.297,9.143,0.267,12.288
2050-07-09 06:00:00+00:00,0.333,9.677,0.561,0.191,0.008,0.340,9.143,0.299,12.288
2050-07-09 07:00:00+00:00,0.298,9.677,0.616,0.151,0.026,0.304,9.143,0.267,12.288
2050-07-09 08:00:00+00:00,0.258,9.677,0.677,0.104,0.058,0.262,9.143,0.235,12.288
2050-07-09 09:00:00+00:00,0.251,12.097,0.722,0.087,0.093,0.255,11.428,0.228,15.360
2050-07-09 10:00:00+00:00,0.222,12.097,0.737,0.068,0.112,0.226,11.428,0.204,15.360
2050-07-09 11:00:00+00:00,0.214,12.097,0.749,0.055,0.093,0.218,11.428,0.197,15.360
2050-07-09 12:00:00+00:00,0.198,12.097,0.732,0.110,0.049,0.201,11.428,0.183,15.360
2050-07-09 13:00:00+00:00,0.181,12.097,0.696,0.134,0.082,0.184,11.428,0.168,15.360
2050-07-09 14:00:00+00:00,0.173,12.097,0.673,0.121,0.146,0.175,11.428,0.161,15.360
2050-07-09 15:00:00+00:00,0.164,12.097,0.660,0.113,0.178,0.166,11.428,0.152,15.360
2050-07-09 16:00:00+00:00,0.174,12.097,0.652,0.095,0.137,0.177,11.428,0.159,15.360
2050-07-09 17:00:00+00:00,0.183,12.097,0.656,0.079,0.065,0.186,11.428,0.168,15.360
2050-07-09 18:00:00+00:00,0.198,12.097,0.659,0.069,0.028,0.202,11.428,0.182,15.360
2050-07-09 19:00:00+00:00,0.215,12.097,0.643,0.051,0.012,0.219,11.428,0.196,15.360
2050-07-09 20:00:00+00:00,0.217,12.097,0.617,0.026,0.000,0.221,11.428,0.198,15.360
2050-07-09 21:00:00+00:00,0.198,12.097,0.600,0.022,0.000,0.201,11.428,0.184,15.360
2050-07-09 22:00:00+00:00,0.153,12.097,0.598,0.037,0.000,0.155,11.428,0.145,15.360
2050-07-09 23:00:00+00:00,0.106,9.677,0.561,0.064,0.000,0.106,9.143,0.105,12.288
2050-07-10 00:00:00+00:00,0.114,9.677,0.514,0.077,0.000,0.114,9.143,0.113,12.288
2050-07-10 01:00:00+00:00,0.116,9.677,0.485,0.076,0.000,0.116,9.143,0.114,12.288
2050-07-10 02:00:00+00:00,0.120,9.677,0.469,0.080,0.000,0.121,9.143,0.118,12.288
2050-07-10 03:00:00+00:00,0.148,9.677,0.463,0.082,0.000,0.149,9.143,0.142,12.288
2050-07-10 04:00:00+00:00,0.226,9.677,0.461,0.075,0.000,0.229,9.143,0.214,12.288
2050-07-10 05:00:00+00:00,0.374,9.677,0.454,0.074,0.007,0.383,9.143,0.334,12.288
2050-07-10 06:00:00+00:00,0.428,9.677,0.465,0.093,0.042,0.438,9.143,0.374,12.288
2050-07-10 07:00:00+00:00,0.383,9.677,0.494,0.123,0.114,0.393,9.143,0.335,12.288
2050-07-10 08:00:00+00:00,0.331,9.677,0.537,0.156,0.286,0.339,9.143,0.294,12.288
2050-07-10 09:00:00+00:00,0.322,12.097,0.579,0.210,0.480,0.330,11.428,0.286,15.360
2050-07-10 10:00:00+00:00,0.286,12.097,0.610,0.313,0.622,0.292,11.428,0.256,15.360
2050-07-10 11:00:00+00:00,0.275,12.097,0.643,0.419,0.674,0.281,11.428,0.247,15.360
2050-07-10 12:00:00+00:00,0.255,12.097,0.634,0.457,0.632,0.260,11.428,0.230,15.360
2050-07-10 13:00:00+00:00,0.232,12.097,0.608,0.500,0.597,0.237,11.428,0.210,15.360
2050-07-10 14:00:00+00:00,0.222,12.097,0.587,0.476,0.539,0.227,11.428,0.202,15.360
2050-07-10 15:00:00+00:00,0.211,12.097,0.575,0.409,0.382,0.215,11.428,0.191,15.360
2050-07-10 16:00:00+00:00,0.224,12.097,0.572,0.312,0.218,0.228,11.428,0.200,15.360
2050-07-10 17:00:00+00:00,0.236,12.097,0.590,0.215,0.104,0.241,11.428,0.211,15.360
2050-07-10 18:00:00+00:00,0.255,12.097,0.609,0.139,0.049,0.261,11.428,0.229,15.360
2050-07-10 19:00:00+00:00,0.277,12.097,0.613,0.125,0.015,0.283,11.428,0.246,15.360
2050-07-10 20:00:00+00:00,0.281,12.097,0.604,0.142,0.000,0.287,11.428,0.250,15.360
2050-07-10 21:00:00+00:00,0.255,12.097,0.601,0.166,0.000,0.260,11.428,0.231,15.360
2050-07-10 22:00:00+00:00,0.197,12.097,0.608,0.177,0.000,0.200,11.428,0.183,15.360
2050-07-10 23:00:00+00:00,0.135,9.677,0.566,0.168,0.000,0.136,9.143,0.132,12.288
2050-07-11 00:00:00+00:00,0.119,9.677,0.534,0.147,0.000,0.118,9.143,0.123,12.288
2050-07-11 01:00:00+00:00,0.120,9.677,0.515,0.132,0.000,0.120,9.143,0.124,12.288
2050-07-11 02:00:00+00:00,0.125,9.677,0.507,0.112,0.000,0.125,9.143,0.128,12.288
2050-07-11 03:00:00+00:00,0.154,9.677,0.511,0.092,0.000,0.154,9.143,0.154,12.288
2050-07-11 04:00:00+00:00,0.236,9.677,0.527,0.078,0.000,0.236,9.143,0.232,12.288
2050-07-11 05:00:00+00:00,0.390,9.677,0.569,0.075,0.000,0.395,9.143,0.363,12.288
2050-07-11 06:00:00+00:00,0.445,9.677,0.678,0.113,0.017,0.453,9.143,0.406,12.288
2050-07-11 07:00:00+00:00,0.399,9.677,0.774,0.157,0.105,0.406,9.143,0.364,12.288
2050-07-11 08:00:00+00:00,0.345,9.677,0.829,0.184,0.322,0.350,9.143,0.319,12.288
2050-07-11 09:00:00+00:00,0.336,12.097,0.849,0.235,0.513,0.341,11.428,0.310,15.360
2050-07-11 10:00:00+00:00,0.298,12.097,0.872,0.297,0.635,0.302,11.428,0.278,15.360
2050-07-11 11:00:00+00:00,0.286,12.097,0.893,0.346,0.701,0.290,11.428,0.268,15.360
2050-07-11 12:00:00+00:00,0.266,12.097,0.885,0.368,0.709,0.269,11.428,0.250,15.360
2050-07-11 13:00:00+00:00,0.242,12.097,0.876,0.372,0.675,0.245,11.428,0.229,15.360
2050-07-11 14:00:00+00:00,0.232,12.097,0.860,0.352,0.582,0.234,11.428,0.219,15.360
2050-07-11 15:00:00+00:00,0.220,12.097,0.837,0.314,0.428,0.222,11.428,0.208,15.360
2050-07-11 16:00:00+00:00,0.233,12.097,0.812,0.253,0.293,0.236,11.428,0.218,15.360
2050-07-11 17:00:00+00:00,0.246,12.097,0.807,0.178,0.156,0.249,11.428,0.229,15.360
2050-07-11 18:00:00+00:00,0.266,12.097,0.797,0.117,0.066,0.269,11.428,0.248,15.360
2050-07-11 19:00:00+00:00,0.288,12.097,0.785,0.100,0.019,0.293,11.428,0.268,15.360
2050-07-11 20:00:00+00:00,0.292,12.097,0.755,0.119,0.000,0.296,11.428,0.272,15.360
2050-07-11 21:00:00+00:00,0.266,12.097,0.733,0.128,0.000,0.269,11.428,0.251,15.360
2050-07-11 22:00:00+00:00,0.206,12.097,0.717,0.120,0.000,0.207,11.428,0.199,15.360
2050-07-11 23:00:00+00:00,0.141,9.677,0.653,0.099,0.000,0.140,9.143,0.143,12.288
2050-07-12 00:00:00+00:00,0.110,9.677,0.611,0.073,0.000,0.108,9.143,0.115,12.288
2050-07-12 01:00:00+00:00,0.110,9.677,0.585,0.052,0.000,0.109,9.143,0.116,12.288
2050-07-12 02:00:00+00:00,0.114,9.677,0.570,0.039,0.000,0.113,9.143,0.119,12.288
2050-07-12 03:00:00+00:00,0.140,9.677,0.580,0.034,0.000,0.139,9.143,0.142,12.288
2050-07-12 04:00:00+00:00,0.214,9.677,0.582,0.031,0.000,0.214,9.143,0.215,12.288
2050-07-12 05:00:00+00:00,0.352,9.677,0.614,0.029,0.000,0.356,9.143,0.334,12.288
2050-07-12 06:00:00+00:00,0.411,9.677,0.711,0.049,0.017,0.417,9.143,0.383,12.288
2050-07-12 07:00:00+00:00,0.371,9.677,0.792,0.073,0.106,0.376,9.143,0.346,12.288
2050-07-12 08:00:00+00:00,0.320,9.677,0.847,0.095,0.325,0.323,9.143,0.303,12.288
2050-07-12 09:00:00+00:00,0.310,12.097,0.865,0.093,0.507,0.313,11.428,0.292,15.360
2050-07-12 10:00:00+00:00,0.273,12.097,0.889,0.086,0.603,0.275,11.428,0.260,15.360
2050-07-12 11:00:00+00:00,0.262,12.097,0.907,0.085,0.623,0.264,11.428,0.250,15.360
2050-07-12 12:00:00+00:00,0.246,12.097,0.898,0.075,0.612,0.248,11.428,0.236,15.360
2050-07-12 13:00:00+00:00,0.221,12.097,0.889,0.055,0.590,0.223,11.428,0.213,15.360
2050-07-12 14:00:00+00:00,0.213,12.097,0.871,0.035,0.499,0.215,11.428,0.206,15.360
2050-07-12 15:00:00+00:00,0.201,12.097,0.857,0.023,0.406,0.202,11.428,0.194,15.360
2050-07-12 16:00:00+00:00,0.214,12.097,0.838,0.026,0.308,0.216,11.428,0.205,15.360
2050-07-12 17:00:00+00:00,0.229,12.097,0.836,0.028,0.171,0.231,11.428,0.218,15.360
2050-07-12 18:00:00+00:00,0.248,12.097,0.829,0.022,0.064,0.251,11.428,0.238,15.360
2050-07-12 19:00:00+00:00,0.267,12.097,0.814,0.018,0.020,0.270,11.428,0.253,15.360
2050-07-12 20:00:00+00:00,0.272,12.097,0.784,0.016,0.000,0.275,11.428,0.259,15.360
2050-07-12 21:00:00+00:00,0.246,12.097,0.760,0.012,0.000,0.247,11.428,0.237,15.360
2050-07-12 22:00:00+00:00,0.189,12.097,0.727,0.010,0.000,0.190,11.428,0.187,15.360
2050-07-12 23:00:00+00:00,0.131,9.677,0.665,0.008,0.000,0.130,9.143,0.136,12.288
2050-07-13 00:00:00+00:00,0.098,9.073,0.622,0.007,0.000,0.098,8.571,0.100,11.520
2050-07-13 01:00:00+00:00,0.097,9.073,0.596,0.005,0.000,0.097,8.571,0.098,11.520
2050-07-13 02:00:00+00:00,0.102,9.073,0.578,0.003,0.000,0.102,8.571,0.102,11.520
2050-07-13 03:00:00+00:00,0.125,9.073,0.581,0.003,0.000,0.125,8.571,0.122,11.520
2050-07-13 04:00:00+00:00,0.186,9.073,0.590,0.003,0.000,0.187,8.571,0.179,11.520
2050-07-13 05:00:00+00:00,0.317,9.073,0.624,0.002,0.006,0.322,8.571,0.288,11.520
2050-07-13 06:00:00+00:00,0.364,9.073,0.721,0.002,0.036,0.372,8.571,0.325,11.520
2050-07-13 07:00:00+00:00,0.332,9.073,0.809,0.003,0.117,0.339,8.571,0.297,11.520
2050-07-13 08:00:00+00:00,0.286,9.073,0.858,0.008,0.312,0.291,8.571,0.260,11.520
2050-07-13 09:00:00+00:00,0.282,10.282,0.873,0.018,0.483,0.287,9.714,0.256,13.056
2050-07-13 10:00:00+00:00,0.246,10.282,0.898,0.041,0.587,0.251,9.714,0.226,13.056
2050-07-13 11:00:00+00:00,0.236,10.282,0.918,0.082,0.578,0.240,9.714,0.216,13.056
2050-07-13 12:00:00+00:00,0.219,10.282,0.910,0.125,0.614,0.222,9.714,0.202,13.056
2050-07-13 13:00:00+00:00,0.206,10.282,0.895,0.155,0.608,0.209,9.714,0.191,13.056
2050-07-13 14:00:00+00:00,0.197,10.282,0.875,0.180,0.561,0.200,9.714,0.184,13.056
2050-07-13 15:00:00+00:00,0.188,10.282,0.858,0.174,0.459,0.191,9.714,0.176,13.056
2050-07-13 16:00:00+00:00,0.195,10.282,0.836,0.152,0.326,0.199,9.714,0.180,13.056
2050-07-13 17:00:00+00:00,0.204,10.282,0.831,0.120,0.184,0.208,9.714,0.187,13.056
2050-07-13 18:00:00+00:00,0.220,10.282,0.825,0.076,0.065,0.223,9.714,0.201,13.056
2050-07-13 19:00:00+00:00,0.235,10.282,0.807,0.068,0.022,0.240,9.714,0.213,13.056
2050-07-13 20:00:00+00:00,0.243,10.282,0.775,0.054,0.000,0.248,9.714,0.222,13.056
2050-07-13 21:00:00+00:00,0.221,10.282,0.752,0.041,0.000,0.224,9.714,0.205,13.056
2050-07-13 22:00:00+00:00,0.172,10.282,0.711,0.034,0.000,0.174,9.714,0.164,13.056
2050-07-13 23:00:00+00:00,0.123,9.073,0.639,0.036,0.000,0.123,8.571,0.123,11.520
2050-07-14 00:00:00+00:00,0.108,9.073,0.590,0.046,0.000,0.109,8.571,0.102,11.520
2050-07-14 01:00:00+00:00,0.117,9.073,0.566,0.058,0.000,0.118,8.571,0.110,11.520
2050-07-14 02:00:00+00:00,0.127,9.073,0.551,0.066,0.000,0.128,8.571,0.119,11.520
2050-07-14 03:00:00+00:00,0.160,9.073,0.550,0.062,0.000,0.162,8.571,0.148,11.520
2050-07-14 04:00:00+00:00,0.231,9.073,0.565,0.064,0.000,0.235,8.571,0.209,11.520
2050-07-14 05:00:00+00:00,0.320,9.073,0.597,0.082,0.005,0.331,8.571,0.266,11.520
2050-07-14 06:00:00+00:00,0.373,9.073,0.691,0.158,0.038,0.387,8.571,0.305,11.520
2050-07-14 07:00:00+00:00,0.330,9.073,0.788,0.255,0.108,0.342,8.571,0.268,11.520
2050-07-14 08:00:00+00:00,0.285,9.073,0.838,0.337,0.255,0.295,8.571,0.235,11.520
2050-07-14 09:00:00+00:00,0.280,10.282,0.855,0.402,0.406,0.290,9.714,0.231,13.056
2050-07-14 10:00:00+00:00,0.248,10.282,0.873,0.450,0.502,0.256,9.714,0.207,13.056
2050-07-14 11:00:00+00:00,0.237,10.282,0.891,0.464,0.561,0.245,9.714,0.199,13.056
2050-07-14 12:00:00+00:00,0.226,10.282,0.882,0.460,0.579,0.233,9.714,0.191,13.056
2050-07-14 13:00:00+00:00,0.207,10.282,0.864,0.438,0.550,0.213,9.714,0.176,13.056
2050-07-14 14:00:00+00:00,0.200,10.282,0.845,0.409,0.483,0.206,9.714,0.170,13.056
2050-07-14 15:00:00+00:00,0.192,10.282,0.836,0.371,0.380,0.197,9.714,0.164,13.056
2050-07-14 16:00:00+00:00,0.205,10.282,0.816,0.351,0.260,0.212,9.714,0.174,13.056
2050-07-14 17:00:00+00:00,0.216,10.282,0.810,0.304,0.134,0.223,9.714,0.182,13.056
2050-07-14 18:00:00+00:00,0.230,10.282,0.799,0.229,0.051,0.238,9.714,0.194,13.056
2050-07-14 19:00:00+00:00,0.254,10.282,0.785,0.161,0.017,0.262,9.714,0.213,13.056
2050-07-14 20:00:00+00:00,0.264,10.282,0.755,0.139,0.000,0.273,9.714,0.223,13.056
2050-07-14 21:00:00+00:00,0.236,10.282,0.733,0.140,0.000,0.243,9.714,0.202,13.056
2050-07-14 22:00:00+00:00,0.186,10.282,0.698,0.141,0.000,0.191,9.714,0.163,13.056
2050-07-14 23:00:00+00:00,0.128,9.073,0.630,0.120,0.000,0.130,8.571,0.118,11.520
2050-07-15 00:00:00+00:00,0.108,9.677,0.584,0.091,0.000,0.111,9.143,0.094,12.288
2050-07-15 01:00:00+00:00,0.109,9.677,0.557,0.071,0.000,0.112,9.143,0.094,12.288
2050-07-15 02:00:00+00:00,0.113,9.677,0.540,0.056,0.000,0.116,9.143,0.097,12.288
2050-07-15 03:00:00+00:00,0.139,9.677,0.541,0.049,0.000,0.144,9.143,0.117,12.288
2050-07-15 04:00:00+00:00,0.213,9.677,0.556,0.041,0.000,0.221,9.143,0.175,12.288
2050-07-15 05:00:00+00:00,0.348,9.677,0.590,0.040,0.001,0.364,9.143,0.268,12.288
2050-07-15 06:00:00+00:00,0.398,9.677,0.684,0.078,0.019,0.418,9.143,0.300,12.288
2050-07-15 07:00:00+00:00,0.352,9.677,0.772,0.142,0.105,0.370,9.143,0.264,12.288
2050-07-15 08:00:00+00:00,0.304,9.677,0.822,0.233,0.317,0.319,9.143,0.232,12.288
2050-07-15 09:00:00+00:00,0.296,12.097,0.836,0.324,0.493,0.310,11.428,0.225,15.360
2050-07-15 10:00:00+00:00,0.263,12.097,0.858,0.383,0.597,0.276,11.428,0.202,15.360
2050-07-15 11:00:00+00:00,0.252,12.097,0.875,0.394,0.633,0.264,11.428,0.195,15.360
2050-07-15 12:00:00+00:00,0.235,12.097,0.869,0.340,0.563,0.246,11.428,0.182,15.360
2050-07-15 13:00:00+00:00,0.216,12.097,0.845,0.288,0.452,0.226,11.428,0.169,15.360
2050-07-15 14:00:00+00:00,0.206,12.097,0.820,0.247,0.349,0.216,11.428,0.161,15.360
2050-07-15 15:00:00+00:00,0.197,12.097,0.801,0.205,0.251,0.206,11.428,0.154,15.360
2050-07-15 16:00:00+00:00,0.209,12.097,0.783,0.165,0.166,0.219,11.428,0.161,15.360
2050-07-15 17:00:00+00:00,0.221,12.097,0.775,0.126,0.126,0.231,11.428,0.170,15.360
2050-07-15 18:00:00+00:00,0.239,12.097,0.768,0.084,0.066,0.250,11.428,0.184,15.360
2050-07-15 19:00:00+00:00,0.260,12.097,0.748,0.044,0.021,0.273,11.428,0.199,15.360
2050-07-15 20:00:00+00:00,0.263,12.097,0.715,0.023,0.000,0.276,11.428,0.202,15.360
2050-07-15 21:00:00+00:00,0.239,12.097,0.692,0.014,0.000,0.250,11.428,0.186,15.360
2050-07-15 22:00:00+00:00,0.186,12.097,0.675,0.011,0.000,0.193,11.428,0.148,15.360
2050-07-15 23:00:00+00:00,0.128,9.677,0.624,0.012,0.000,0.132,9.143,0.108,12.288
2050-07-16 00:00:00+00:00,0.102,9.677,0.578,0.013,0.000,0.105,9.143,0.089,12.288
2050-07-16 01:00:00+00:00,0.103,9.677,0.548,0.013,0.000,0.106,9.143,0.090,12.288
2050-07-16 02:00:00+00:00,0.108,9.677,0.530,0.013,0.000,0.111,9.143,0.093,12.288
2050-07-16 03:00:00+00:00,0.133,9.677,0.525,0.013,0.000,0.137,9.143,0.112,12.288
2050-07-16 04:00:00+00:00,0.202,9.677,0.523,0.011,0.000,0.209,9.143,0.167,12.288
2050-07-16 05:00:00+00:00,0.333,9.677,0.518,0.011,0.006,0.349,9.143,0.259,12.288
2050-07-16 06:00:00+00:00,0.380,9.677,0.544,0.015,0.027,0.399,9.143,0.290,12.288
2050-07-16 07:00:00+00:00,0.341,9.677,0.595,0.028,0.047,0.357,9.143,0.259,12.288
2050-07-16 08:00:00+00:00,0.294,9.677,0.651,0.057,0.100,0.308,9.143,0.228,12.288
2050-07-16 09:00:00+00:00,0.287,12.097,0.691,0.072,0.192,0.300,11.428,0.221,15.360
2050-07-16 10:00:00+00:00,0.254,12.097,0.715,0.068,0.292,0.266,11.428,0.198,15.360
2050-07-16 11:00:00+00:00,0.244,12.097,0.728,0.076,0.336,0.255,11.428,0.191,15.360
2050-07-16 12:00:00+00:00,0.227,12.097,0.713,0.087,0.358,0.237,11.428,0.178,15.360
2050-07-16 13:00:00+00:00,0.207,12.097,0.685,0.090,0.338,0.216,11.428,0.163,15.360
2050-07-16 14:00:00+00:00,0.198,12.097,0.662,0.092,0.349,0.206,11.428,0.156,15.360
2050-07-16 15:00:00+00:00,0.187,12.097,0.649,0.089,0.312,0.196,11.428,0.148,15.360
2050-07-16 16:00:00+00:00,0.198,12.097,0.638,0.079,0.240,0.207,11.428,0.155,15.360
2050-07-16 17:00:00+00:00,0.210,12.097,0.643,0.059,0.138,0.219,11.428,0.163,15.360
2050-07-16 18:00:00+00:00,0.227,12.097,0.644,0.037,0.053,0.237,11.428,0.176,15.360
2050-07-16 19:00:00+00:00,0.246,12.097,0.631,0.017,0.018,0.257,11.428,0.190,15.360
2050-07-16 20:00:00+00:00,0.249,12.097,0.609,0.013,0.000,0.261,11.428,0.192,15.360
2050-07-16 21:00:00+00:00,0.227,12.097,0.595,0.010,0.000,0.236,11.428,0.178,15.360
2050-07-16 22:00:00+00:00,0.175,12.097,0.590,0.007,0.000,0.182,11.428,0.141,15.360
2050-07-16 23:00:00+00:00,0.120,9.677,0.538,0.004,0.000,0.124,9.143,0.102,12.288
2050-07-17 00:00:00+00:00,0.089,9.677,0.504,0.005,0.000,0.090,9.143,0.084,12.288
2050-07-17 01:00:00+00:00,0.090,9.677,0.473,0.007,0.000,0.091,9.143,0.085,12.288
2050-07-17 02:00:00+00:00,0.094,9.677,0.455,0.006,0.000,0.095,9.143,0.088,12.288
2050-07-17 03:00:00+00:00,0.116,9.677,0.449,0.004,0.000,0.118,9.143,0.106,12.288
2050-07-17 04:00:00+00:00,0.176,9.677,0.444,0.002,0.000,0.179,9.143,0.158,12.288
2050-07-17 05:00:00+00:00,0.288,9.677,0.441,0.002,0.000,0.297,9.143,0.245,12.288
2050-07-17 06:00:00+00:00,0.328,9.677,0.453,0.001,0.013,0.339,9.143,0.273,12.288
2050-07-17 07:00:00+00:00,0.294,9.677,0.480,0.001,0.054,0.304,9.143,0.244,12.288
2050-07-17 08:00:00+00:00,0.254,9.677,0.523,0.001,0.148,0.262,9.143,0.215,12.288
2050-07-17 09:00:00+00:00,0.247,12.097,0.567,0.002,0.262,0.255,11.428,0.208,15.360
2050-07-17 10:00:00+00:00,0.219,12.097,0.605,0.004,0.402,0.226,11.428,0.187,15.360
2050-07-17 11:00:00+00:00,0.211,12.097,0.642,0.008,0.483,0.217,11.428,0.180,15.360
2050-07-17 12:00:00+00:00,0.196,12.097,0.630,0.014,0.544,0.201,11.428,0.168,15.360
2050-07-17 13:00:00+00:00,0.178,12.097,0.605,0.017,0.565,0.183,11.428,0.153,15.360
2050-07-17 14:00:00+00:00,0.170,12.097,0.586,0.018,0.554,0.175,11.428,0.147,15.360
2050-07-17 15:00:00+00:00,0.162,12.097,0.577,0.017,0.497,0.166,11.428,0.139,15.360
2050-07-17 16:00:00+00:00,0.171,12.097,0.575,0.014,0.354,0.176,11.428,0.146,15.360
2050-07-17 17:00:00+00:00,0.181,12.097,0.589,0.014,0.188,0.186,11.428,0.153,15.360
2050-07-17 18:00:00+00:00,0.195,12.097,0.608,0.010,0.063,0.201,11.428,0.166,15.360
2050-07-17 19:00:00+00:00,0.212,12.097,0.604,0.011,0.019,0.219,11.428,0.179,15.360
2050-07-17 20:00:00+00:00,0.214,12.097,0.597,0.015,0.000,0.221,11.428,0.181,15.360
2050-07-17 21:00:00+00:00,0.195,12.097,0.589,0.010,0.000,0.201,11.428,0.168,15.360
2050-07-17 22:00:00+00:00,0.151,12.097,0.597,0.006,0.000,0.155,11.428,0.133,15.360
2050-07-17 23:00:00+00:00,0.104,9.677,0.565,0.004,0.000,0.106,9.143,0.096,12.288
2050-07-18 00:00:00+00:00,0.081,9.677,0.525,0.003,0.000,0.083,9.143,0.075,12.288
2050-07-18 01:00:00+00:00,0.083,9.677,0.500,0.003,0.000,0.084,9.143,0.078,12.288
2050-07-18 02:00:00+00:00,0.086,9.677,0.490,0.005,0.000,0.088,9.143,0.077,12.288
2050-07-18 03:00:00+00:00,0.106,9.677,0.487,0.005,0.000,0.109,9.143,0.092,12.288
2050-07-18 04:00:00+00:00,0.162,9.677,0.506,0.007,0.000,0.165,9.143,0.150,12.288
2050-07-18 05:00:00+00:00,0.263,9.677,0.550,0.007,0.000,0.272,9.143,0.219,12.288
2050-07-18 06:00:00+00:00,0.298,9.677,0.663,0.010,0.015,0.310,9.143,0.237,12.288
