class,Sink,Source,Source,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink
label,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DE150_hhg,B_DE150_ind,B_DE15_01_hhg,B_DE15_01_ind,B_DE15_02_hhg,B_DE15_02_ind,B_DE15_03_hhg,B_DE15_03_ind,B_DE15_04_hhg,B_DE15_04_ind,B_DE15_05_hhg,B_DE15_05_ind,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-02-27 23:00:00+00:00,0.655,0.161,0.000,0.955,9.677,0.955,9.677,0.955,9.677,0.955,9.677,0.955,9.677,0.955,9.677,0.962,9.143,0.924,12.288
2050-02-28 00:00:00+00:00,0.617,0.158,0.000,0.866,9.677,0.866,9.677,0.866,9.677,0.866,9.677,0.866,9.677,0.866,9.677,0.871,9.143,0.844,12.288
2050-02-28 01:00:00+00:00,0.599,0.143,0.000,0.899,9.677,0.899,9.677,0.899,9.677,0.899,9.677,0.899,9.677,0.899,9.677,0.903,9.143,0.878,12.288
2050-02-28 02:00:00+00:00,0.592,0.118,0.000,0.930,9.677,0.930,9.677,0.930,9.677,0.930,9.677,0.930,9.677,0.930,9.677,0.934,9.143,0.909,12.288
2050-02-28 03:00:00+00:00,0.597,0.096,0.000,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.677,1.007,9.677,1.011,9.143,0.985,12.288
2050-02-28 04:00:00+00:00,0.620,0.074,0.000,1.222,9.677,1.222,9.677,1.222,9.677,1.222,9.677,1.222,9.677,1.222,9.677,1.227,9.143,1.199,12.288
2050-02-28 05:00:00+00:00,0.663,0.052,0.000,1.666,9.677,1.666,9.677,1.666,9.677,1.666,9.677,1.666,9.677,1.666,9.677,1.675,9.143,1.623,12.288
2050-02-28 06:00:00+00:00,0.773,0.038,0.000,1.879,9.677,1.879,9.677,1.879,9.677,1.879,9.677,1.879,9.677,1.879,9.677,1.900,9.143,1.775,12.288
2050-02-28 07:00:00+00:00,0.855,0.033,0.000,1.796,9.677,1.796,9.677,1.796,9.677,1.796,9.677,1.796,9.677,1.796,9.677,1.814,9.143,1.707,12.288
2050-02-28 08:00:00+00:00,0.888,0.041,0.026,1.730,9.677,1.730,9.677,1.730,9.677,1.730,9.677,1.730,9.677,1.730,9.677,1.746,9.143,1.650,12.288
2050-02-28 09:00:00+00:00,0.891,0.058,0.078,1.661,12.097,1.661,12.097,1.661,12.097,1.661,12.097,1.661,12.097,1.661,12.097,1.676,11.428,1.588,15.360
2050-02-28 10:00:00+00:00,0.901,0.059,0.155,1.588,12.097,1.588,12.097,1.588,12.097,1.588,12.097,1.588,12.097,1.588,12.097,1.602,11.428,1.520,15.360
2050-02-28 11:00:00+00:00,0.913,0.048,0.274,1.529,12.097,1.529,12.097,1.529,12.097,1.529,12.097,1.529,12.097,1.529,12.097,1.542,11.428,1.463,15.360
2050-02-28 12:00:00+00:00,0.907,0.046,0.358,1.501,12.097,1.501,12.097,1.501,12.097,1.501,12.097,1.501,12.097,1.501,12.097,1.514,11.428,1.437,15.360
2050-02-28 13:00:00+00:00,0.896,0.043,0.249,1.493,12.097,1.493,12.097,1.493,12.097,1.493,12.097,1.493,12.097,1.493,12.097,1.506,11.428,1.429,15.360
2050-02-28 14:00:00+00:00,0.886,0.042,0.131,1.510,12.097,1.510,12.097,1.510,12.097,1.510,12.097,1.510,12.097,1.510,12.097,1.523,11.428,1.442,15.360
2050-02-28 15:00:00+00:00,0.874,0.029,0.071,1.537,12.097,1.537,12.097,1.537,12.097,1.537,12.097,1.537,12.097,1.537,12.097,1.552,11.428,1.465,15.360
2050-02-28 16:00:00+00:00,0.850,0.012,0.042,1.589,12.097,1.589,12.097,1.589,12.097,1.589,12.097,1.589,12.097,1.589,12.097,1.606,11.428,1.510,15.360
2050-02-28 17:00:00+00:00,0.857,0.007,0.000,1.628,12.097,1.628,12.097,1.628,12.097,1.628,12.097,1.628,12.097,1.628,12.097,1.645,11.428,1.542,15.360
2050-02-28 18:00:00+00:00,0.909,0.008,0.000,1.639,12.097,1.639,12.097,1.639,12.097,1.639,12.097,1.639,12.097,1.639,12.097,1.657,11.428,1.552,15.360
2050-02-28 19:00:00+00:00,0.911,0.009,0.000,1.632,12.097,1.632,12.097,1.632,12.097,1.632,12.097,1.632,12.097,1.632,12.097,1.650,11.428,1.545,15.360
2050-02-28 20:00:00+00:00,0.862,0.010,0.000,1.567,12.097,1.567,12.097,1.567,12.097,1.567,12.097,1.567,12.097,1.567,12.097,1.584,11.428,1.485,15.360
2050-02-28 21:00:00+00:00,0.816,0.008,0.000,1.401,12.097,1.401,12.097,1.401,12.097,1.401,12.097,1.401,12.097,1.401,12.097,1.415,11.428,1.331,15.360
2050-02-28 22:00:00+00:00,0.786,0.007,0.000,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.125,12.097,1.130,11.428,1.098,15.360
2050-02-28 23:00:00+00:00,0.721,0.007,0.000,0.922,9.677,0.922,9.677,0.922,9.677,0.922,9.677,0.922,9.677,0.922,9.677,0.926,9.143,0.901,12.288
2050-03-01 00:00:00+00:00,0.677,0.006,0.000,0.874,9.677,0.874,9.677,0.874,9.677,0.874,9.677,0.874,9.677,0.874,9.677,0.886,9.143,0.819,12.288
2050-03-01 01:00:00+00:00,0.653,0.005,0.000,0.909,9.677,0.909,9.677,0.909,9.677,0.909,9.677,0.909,9.677,0.909,9.677,0.920,9.143,0.854,12.288
2050-03-01 02:00:00+00:00,0.641,0.004,0.000,0.933,9.677,0.933,9.677,0.933,9.677,0.933,9.677,0.933,9.677,0.933,9.677,0.945,9.143,0.877,12.288
2050-03-01 03:00:00+00:00,0.645,0.004,0.000,1.009,9.677,1.009,9.677,1.009,9.677,1.009,9.677,1.009,9.677,1.009,9.677,1.022,9.143,0.949,12.288
2050-03-01 04:00:00+00:00,0.667,0.005,0.000,1.228,9.677,1.228,9.677,1.228,9.677,1.228,9.677,1.228,9.677,1.228,9.677,1.242,9.143,1.158,12.288
2050-03-01 05:00:00+00:00,0.701,0.007,0.000,1.697,9.677,1.697,9.677,1.697,9.677,1.697,9.677,1.697,9.677,1.697,9.677,1.719,9.143,1.592,12.288
2050-03-01 06:00:00+00:00,0.794,0.010,0.000,1.916,9.677,1.916,9.677,1.916,9.677,1.916,9.677,1.916,9.677,1.916,9.677,1.951,9.143,1.742,12.288
2050-03-01 07:00:00+00:00,0.860,0.012,0.000,1.829,9.677,1.829,9.677,1.829,9.677,1.829,9.677,1.829,9.677,1.829,9.677,1.861,9.143,1.673,12.288
2050-03-01 08:00:00+00:00,0.881,0.011,0.222,1.760,9.677,1.760,9.677,1.760,9.677,1.760,9.677,1.760,9.677,1.760,9.677,1.789,9.143,1.616,12.288
2050-03-01 09:00:00+00:00,0.884,0.015,0.477,1.692,12.097,1.692,12.097,1.692,12.097,1.692,12.097,1.692,12.097,1.692,12.097,1.720,11.428,1.557,15.360
2050-03-01 10:00:00+00:00,0.892,0.034,0.650,1.618,12.097,1.618,12.097,1.618,12.097,1.618,12.097,1.618,12.097,1.618,12.097,1.644,11.428,1.491,15.360
2050-03-01 11:00:00+00:00,0.898,0.059,0.739,1.555,12.097,1.555,12.097,1.555,12.097,1.555,12.097,1.555,12.097,1.555,12.097,1.580,11.428,1.432,15.360
2050-03-01 12:00:00+00:00,0.888,0.089,0.766,1.525,12.097,1.525,12.097,1.525,12.097,1.525,12.097,1.525,12.097,1.525,12.097,1.549,11.428,1.405,15.360
2050-03-01 13:00:00+00:00,0.883,0.105,0.721,1.515,12.097,1.515,12.097,1.515,12.097,1.515,12.097,1.515,12.097,1.515,12.097,1.540,11.428,1.395,15.360
2050-03-01 14:00:00+00:00,0.865,0.099,0.587,1.532,12.097,1.532,12.097,1.532,12.097,1.532,12.097,1.532,12.097,1.532,12.097,1.557,11.428,1.408,15.360
2050-03-01 15:00:00+00:00,0.847,0.070,0.384,1.560,12.097,1.560,12.097,1.560,12.097,1.560,12.097,1.560,12.097,1.560,12.097,1.587,11.428,1.430,15.360
2050-03-01 16:00:00+00:00,0.840,0.038,0.174,1.614,12.097,1.614,12.097,1.614,12.097,1.614,12.097,1.614,12.097,1.614,12.097,1.643,11.428,1.475,15.360
2050-03-01 17:00:00+00:00,0.861,0.057,0.017,1.657,12.097,1.657,12.097,1.657,12.097,1.657,12.097,1.657,12.097,1.657,12.097,1.687,11.428,1.510,15.360
2050-03-01 18:00:00+00:00,0.921,0.069,0.000,1.671,12.097,1.671,12.097,1.671,12.097,1.671,12.097,1.671,12.097,1.671,12.097,1.701,11.428,1.523,15.360
2050-03-01 19:00:00+00:00,0.922,0.075,0.000,1.660,12.097,1.660,12.097,1.660,12.097,1.660,12.097,1.660,12.097,1.660,12.097,1.691,11.428,1.512,15.360
2050-03-01 20:00:00+00:00,0.875,0.079,0.000,1.596,12.097,1.596,12.097,1.596,12.097,1.596,12.097,1.596,12.097,1.596,12.097,1.625,11.428,1.456,15.360
2050-03-01 21:00:00+00:00,0.831,0.077,0.000,1.428,12.097,1.428,12.097,1.428,12.097,1.428,12.097,1.428,12.097,1.428,12.097,1.453,11.428,1.306,15.360
2050-03-01 22:00:00+00:00,0.803,0.072,0.000,1.142,12.097,1.142,12.097,1.142,12.097,1.142,12.097,1.142,12.097,1.142,12.097,1.156,11.428,1.072,15.360
2050-03-01 23:00:00+00:00,0.737,0.065,0.000,0.932,9.677,0.932,9.677,0.932,9.677,0.932,9.677,0.932,9.677,0.932,9.677,0.944,9.143,0.876,12.288
2050-03-02 00:00:00+00:00,0.696,0.062,0.000,0.914,9.073,0.914,9.073,0.914,9.073,0.914,9.073,0.914,9.073,0.914,9.073,0.931,8.571,0.831,11.520
2050-03-02 01:00:00+00:00,0.669,0.054,0.000,0.954,9.073,0.954,9.073,0.954,9.073,0.954,9.073,0.954,9.073,0.954,9.073,0.971,8.571,0.870,11.520
2050-03-02 02:00:00+00:00,0.661,0.044,0.000,0.984,9.073,0.984,9.073,0.984,9.073,0.984,9.073,0.984,9.073,0.984,9.073,1.002,8.571,0.899,11.520
2050-03-02 03:00:00+00:00,0.668,0.035,0.000,1.065,9.073,1.065,9.073,1.065,9.073,1.065,9.073,1.065,9.073,1.065,9.073,1.084,8.571,0.973,11.520
2050-03-02 04:00:00+00:00,0.683,0.034,0.000,1.297,9.073,1.297,9.073,1.297,9.073,1.297,9.073,1.297,9.073,1.297,9.073,1.319,8.571,1.189,11.520
2050-03-02 05:00:00+00:00,0.719,0.035,0.000,1.797,9.073,1.797,9.073,1.797,9.073,1.797,9.073,1.797,9.073,1.797,9.073,1.829,8.571,1.639,11.520
2050-03-02 06:00:00+00:00,0.808,0.039,0.000,2.006,9.073,2.006,9.073,2.006,9.073,2.006,9.073,2.006,9.073,2.006,9.073,2.055,8.571,1.768,11.520
2050-03-02 07:00:00+00:00,0.869,0.052,0.000,1.914,9.073,1.914,9.073,1.914,9.073,1.914,9.073,1.914,9.073,1.914,9.073,1.958,8.571,1.696,11.520
2050-03-02 08:00:00+00:00,0.889,0.086,0.073,1.834,9.073,1.834,9.073,1.834,9.073,1.834,9.073,1.834,9.073,1.834,9.073,1.876,8.571,1.631,11.520
2050-03-02 09:00:00+00:00,0.885,0.178,0.171,1.767,10.282,1.767,10.282,1.767,10.282,1.767,10.282,1.767,10.282,1.767,10.282,1.806,9.714,1.575,13.056
2050-03-02 10:00:00+00:00,0.893,0.277,0.276,1.700,10.282,1.700,10.282,1.700,10.282,1.700,10.282,1.700,10.282,1.700,10.282,1.737,9.714,1.520,13.056
2050-03-02 11:00:00+00:00,0.902,0.301,0.280,1.625,10.282,1.625,10.282,1.625,10.282,1.625,10.282,1.625,10.282,1.625,10.282,1.660,9.714,1.450,13.056
2050-03-02 12:00:00+00:00,0.890,0.254,0.274,1.584,10.282,1.584,10.282,1.584,10.282,1.584,10.282,1.584,10.282,1.584,10.282,1.619,9.714,1.413,13.056
2050-03-02 13:00:00+00:00,0.880,0.212,0.270,1.576,10.282,1.576,10.282,1.576,10.282,1.576,10.282,1.576,10.282,1.576,10.282,1.611,9.714,1.405,13.056
2050-03-02 14:00:00+00:00,0.864,0.171,0.317,1.594,10.282,1.594,10.282,1.594,10.282,1.594,10.282,1.594,10.282,1.594,10.282,1.630,9.714,1.419,13.056
2050-03-02 15:00:00+00:00,0.854,0.125,0.219,1.631,10.282,1.631,10.282,1.631,10.282,1.631,10.282,1.631,10.282,1.631,10.282,1.669,9.714,1.449,13.056
2050-03-02 16:00:00+00:00,0.842,0.076,0.119,1.701,10.282,1.701,10.282,1.701,10.282,1.701,10.282,1.701,10.282,1.701,10.282,1.740,9.714,1.508,13.056
2050-03-02 17:00:00+00:00,0.857,0.073,0.015,1.750,10.282,1.750,10.282,1.750,10.282,1.750,10.282,1.750,10.282,1.750,10.282,1.791,9.714,1.549,13.056
2050-03-02 18:00:00+00:00,0.912,0.101,0.000,1.760,10.282,1.760,10.282,1.760,10.282,1.760,10.282,1.760,10.282,1.760,10.282,1.802,9.714,1.557,13.056
2050-03-02 19:00:00+00:00,0.919,0.112,0.000,1.748,10.282,1.748,10.282,1.748,10.282,1.748,10.282,1.748,10.282,1.748,10.282,1.789,9.714,1.544,13.056
2050-03-02 20:00:00+00:00,0.875,0.103,0.000,1.698,10.282,1.698,10.282,1.698,10.282,1.698,10.282,1.698,10.282,1.698,10.282,1.737,9.714,1.506,13.056
2050-03-02 21:00:00+00:00,0.834,0.076,0.000,1.520,10.282,1.520,10.282,1.520,10.282,1.520,10.282,1.520,10.282,1.520,10.282,1.554,9.714,1.352,13.056
2050-03-02 22:00:00+00:00,0.803,0.059,0.000,1.216,10.282,1.216,10.282,1.216,10.282,1.216,10.282,1.216,10.282,1.216,10.282,1.237,9.714,1.112,13.056
2050-03-02 23:00:00+00:00,0.743,0.063,0.000,0.996,9.073,0.996,9.073,0.996,9.073,0.996,9.073,0.996,9.073,0.996,9.073,1.013,8.571,0.912,11.520
2050-03-03 00:00:00+00:00,0.698,0.087,0.000,0.934,9.073,0.934,9.073,0.934,9.073,0.934,9.073,0.934,9.073,0.934,9.073,0.949,8.571,0.862,11.520
2050-03-03 01:00:00+00:00,0.673,0.114,0.000,0.958,9.073,0.958,9.073,0.958,9.073,0.958,9.073,0.958,9.073,0.958,9.073,0.973,8.571,0.885,11.520
2050-03-03 02:00:00+00:00,0.662,0.137,0.000,1.008,9.073,1.008,9.073,1.008,9.073,1.008,9.073,1.008,9.073,1.008,9.073,1.023,8.571,0.935,11.520
2050-03-03 03:00:00+00:00,0.667,0.154,0.000,1.128,9.073,1.128,9.073,1.128,9.073,1.128,9.073,1.128,9.073,1.128,9.073,1.143,8.571,1.052,11.520
2050-03-03 04:00:00+00:00,0.682,0.189,0.000,1.362,9.073,1.362,9.073,1.362,9.073,1.362,9.073,1.362,9.073,1.362,9.073,1.380,8.571,1.273,11.520
2050-03-03 05:00:00+00:00,0.720,0.217,0.000,1.736,9.073,1.736,9.073,1.736,9.073,1.736,9.073,1.736,9.073,1.736,9.073,1.765,8.571,1.593,11.520
2050-03-03 06:00:00+00:00,0.810,0.234,0.000,1.943,9.073,1.943,9.073,1.943,9.073,1.943,9.073,1.943,9.073,1.943,9.073,1.988,8.571,1.722,11.520
2050-03-03 07:00:00+00:00,0.864,0.272,0.000,1.857,9.073,1.857,9.073,1.857,9.073,1.857,9.073,1.857,9.073,1.857,9.073,1.898,8.571,1.656,11.520
2050-03-03 08:00:00+00:00,0.884,0.328,0.199,1.787,9.073,1.787,9.073,1.787,9.073,1.787,9.073,1.787,9.073,1.787,9.073,1.825,8.571,1.600,11.520
2050-03-03 09:00:00+00:00,0.882,0.482,0.426,1.720,10.282,1.720,10.282,1.720,10.282,1.720,10.282,1.720,10.282,1.720,10.282,1.756,9.714,1.544,13.056
2050-03-03 10:00:00+00:00,0.889,0.577,0.629,1.661,10.282,1.661,10.282,1.661,10.282,1.661,10.282,1.661,10.282,1.661,10.282,1.695,9.714,1.496,13.056
2050-03-03 11:00:00+00:00,0.896,0.583,0.718,1.597,10.282,1.597,10.282,1.597,10.282,1.597,10.282,1.597,10.282,1.597,10.282,1.630,9.714,1.438,13.056
2050-03-03 12:00:00+00:00,0.890,0.595,0.578,1.568,10.282,1.568,10.282,1.568,10.282,1.568,10.282,1.568,10.282,1.568,10.282,1.600,9.714,1.413,13.056
2050-03-03 13:00:00+00:00,0.877,0.510,0.419,1.573,10.282,1.573,10.282,1.573,10.282,1.573,10.282,1.573,10.282,1.573,10.282,1.605,9.714,1.420,13.056
2050-03-03 14:00:00+00:00,0.863,0.320,0.267,1.597,10.282,1.597,10.282,1.597,10.282,1.597,10.282,1.597,10.282,1.597,10.282,1.629,9.714,1.439,13.056
2050-03-03 15:00:00+00:00,0.852,0.160,0.152,1.619,10.282,1.619,10.282,1.619,10.282,1.619,10.282,1.619,10.282,1.619,10.282,1.652,9.714,1.453,13.056
2050-03-03 16:00:00+00:00,0.834,0.057,0.077,1.701,10.282,1.701,10.282,1.701,10.282,1.701,10.282,1.701,10.282,1.701,10.282,1.737,9.714,1.527,13.056
2050-03-03 17:00:00+00:00,0.850,0.015,0.009,1.756,10.282,1.756,10.282,1.756,10.282,1.756,10.282,1.756,10.282,1.756,10.282,1.793,9.714,1.574,13.056
2050-03-03 18:00:00+00:00,0.905,0.009,0.000,1.769,10.282,1.769,10.282,1.769,10.282,1.769,10.282,1.769,10.282,1.769,10.282,1.806,9.714,1.585,13.056
2050-03-03 19:00:00+00:00,0.915,0.006,0.000,1.766,10.282,1.766,10.282,1.766,10.282,1.766,10.282,1.766,10.282,1.766,10.282,1.803,9.714,1.583,13.056
2050-03-03 20:00:00+00:00,0.864,0.004,0.000,1.708,10.282,1.708,10.282,1.708,10.282,1.708,10.282,1.708,10.282,1.708,10.282,1.743,9.714,1.535,13.056
2050-03-03 21:00:00+00:00,0.826,0.001,0.000,1.526,10.282,1.526,10.282,1.526,10.282,1.526,10.282,1.526,10.282,1.526,10.282,1.557,9.714,1.375,13.056
2050-03-03 22:00:00+00:00,0.802,0.001,0.000,1.238,10.282,1.238,10.282,1.238,10.282,1.238,10.282,1.238,10.282,1.238,10.282,1.257,9.714,1.149,13.056
2050-03-03 23:00:00+00:00,0.749,0.001,0.000,1.001,9.073,1.001,9.073,1.001,9.073,1.001,9.073,1.001,9.073,1.001,9.073,1.016,8.571,0.928,11.520
2050-03-04 00:00:00+00:00,0.707,0.002,0.000,0.950,9.677,0.950,9.677,0.950,9.677,0.950,9.677,0.950,9.677,0.950,9.677,0.964,9.143,0.879,12.288
2050-03-04 01:00:00+00:00,0.679,0.002,0.000,0.985,9.677,0.985,9.677,0.985,9.677,0.985,9.677,0.985,9.677,0.985,9.677,1.000,9.143,0.915,12.288
2050-03-04 02:00:00+00:00,0.665,0.002,0.000,1.024,9.677,1.024,9.677,1.024,9.677,1.024,9.677,1.024,9.677,1.024,9.677,1.039,9.143,0.952,12.288
2050-03-04 03:00:00+00:00,0.666,0.002,0.000,1.109,9.677,1.109,9.677,1.109,9.677,1.109,9.677,1.109,9.677,1.109,9.677,1.124,9.143,1.032,12.288
2050-03-04 04:00:00+00:00,0.671,0.002,0.000,1.347,9.677,1.347,9.677,1.347,9.677,1.347,9.677,1.347,9.677,1.347,9.677,1.366,9.143,1.258,12.288
2050-03-04 05:00:00+00:00,0.707,0.002,0.000,1.835,9.677,1.835,9.677,1.835,9.677,1.835,9.677,1.835,9.677,1.835,9.677,1.863,9.143,1.700,12.288
2050-03-04 06:00:00+00:00,0.795,0.002,0.000,2.065,9.677,2.065,9.677,2.065,9.677,2.065,9.677,2.065,9.677,2.065,9.677,2.108,9.143,1.852,12.288
2050-03-04 07:00:00+00:00,0.850,0.001,0.000,1.973,9.677,1.973,9.677,1.973,9.677,1.973,9.677,1.973,9.677,1.973,9.677,2.012,9.143,1.780,12.288
2050-03-04 08:00:00+00:00,0.876,0.001,0.082,1.901,9.677,1.901,9.677,1.901,9.677,1.901,9.677,1.901,9.677,1.901,9.677,1.937,9.143,1.722,12.288
2050-03-04 09:00:00+00:00,0.880,0.004,0.218,1.829,12.097,1.829,12.097,1.829,12.097,1.829,12.097,1.829,12.097,1.829,12.097,1.863,11.428,1.661,15.360
2050-03-04 10:00:00+00:00,0.890,0.005,0.365,1.749,12.097,1.749,12.097,1.749,12.097,1.749,12.097,1.749,12.097,1.749,12.097,1.782,11.428,1.591,15.360
2050-03-04 11:00:00+00:00,0.895,0.005,0.453,1.680,12.097,1.680,12.097,1.680,12.097,1.680,12.097,1.680,12.097,1.680,12.097,1.712,11.428,1.527,15.360
2050-03-04 12:00:00+00:00,0.885,0.005,0.460,1.654,12.097,1.654,12.097,1.654,12.097,1.654,12.097,1.654,12.097,1.654,12.097,1.684,11.428,1.505,15.360
2050-03-04 13:00:00+00:00,0.863,0.005,0.422,1.645,12.097,1.645,12.097,1.645,12.097,1.645,12.097,1.645,12.097,1.645,12.097,1.675,11.428,1.496,15.360
2050-03-04 14:00:00+00:00,0.843,0.004,0.330,1.663,12.097,1.663,12.097,1.663,12.097,1.663,12.097,1.663,12.097,1.663,12.097,1.694,11.428,1.509,15.360
2050-03-04 15:00:00+00:00,0.830,0.004,0.225,1.691,12.097,1.691,12.097,1.691,12.097,1.691,12.097,1.691,12.097,1.691,12.097,1.724,11.428,1.530,15.360
2050-03-04 16:00:00+00:00,0.817,0.002,0.114,1.760,12.097,1.760,12.097,1.760,12.097,1.760,12.097,1.760,12.097,1.760,12.097,1.795,11.428,1.590,15.360
2050-03-04 17:00:00+00:00,0.828,0.001,0.018,1.808,12.097,1.808,12.097,1.808,12.097,1.808,12.097,1.808,12.097,1.808,12.097,1.844,11.428,1.629,15.360
2050-03-04 18:00:00+00:00,0.878,0.001,0.000,1.820,12.097,1.820,12.097,1.820,12.097,1.820,12.097,1.820,12.097,1.820,12.097,1.857,11.428,1.640,15.360
2050-03-04 19:00:00+00:00,0.884,0.001,0.000,1.801,12.097,1.801,12.097,1.801,12.097,1.801,12.097,1.801,12.097,1.801,12.097,1.838,11.428,1.619,15.360
2050-03-04 20:00:00+00:00,0.836,0.000,0.000,1.734,12.097,1.734,12.097,1.734,12.097,1.734,12.097,1.734,12.097,1.734,12.097,1.770,11.428,1.562,15.360
2050-03-04 21:00:00+00:00,0.794,0.001,0.000,1.550,12.097,1.550,12.097,1.550,12.097,1.550,12.097,1.550,12.097,1.550,12.097,1.580,11.428,1.400,15.360
2050-03-04 22:00:00+00:00,0.779,0.001,0.000,1.242,12.097,1.242,12.097,1.242,12.097,1.242,12.097,1.242,12.097,1.242,12.097,1.260,11.428,1.153,15.360
2050-03-04 23:00:00+00:00,0.733,0.001,0.000,1.015,9.677,1.015,9.677,1.015,9.677,1.015,9.677,1.015,9.677,1.015,9.677,1.030,9.143,0.943,12.288
2050-03-05 00:00:00+00:00,0.688,0.002,0.000,0.931,9.677,0.931,9.677,0.931,9.677,0.931,9.677,0.931,9.677,0.931,9.677,0.951,9.143,0.832,12.288
2050-03-05 01:00:00+00:00,0.660,0.003,0.000,0.966,9.677,0.966,9.677,0.966,9.677,0.966,9.677,0.966,9.677,0.966,9.677,0.987,9.143,0.866,12.288
2050-03-05 02:00:00+00:00,0.644,0.006,0.000,0.999,9.677,0.999,9.677,0.999,9.677,0.999,9.677,0.999,9.677,0.999,9.677,1.020,9.143,0.897,12.288
2050-03-05 03:00:00+00:00,0.636,0.009,0.000,1.082,9.677,1.082,9.677,1.082,9.677,1.082,9.677,1.082,9.677,1.082,9.677,1.105,9.143,0.972,12.288
2050-03-05 04:00:00+00:00,0.635,0.009,0.000,1.313,9.677,1.313,9.677,1.313,9.677,1.313,9.677,1.313,9.677,1.313,9.677,1.340,9.143,1.183,12.288
2050-03-05 05:00:00+00:00,0.624,0.010,0.000,1.791,9.677,1.791,9.677,1.791,9.677,1.791,9.677,1.791,9.677,1.791,9.677,1.830,9.143,1.602,12.288
2050-03-05 06:00:00+00:00,0.617,0.010,0.000,2.023,9.677,2.023,9.677,2.023,9.677,2.023,9.677,2.023,9.677,2.023,9.677,2.078,9.143,1.751,12.288
2050-03-05 07:00:00+00:00,0.645,0.011,0.000,1.933,9.677,1.933,9.677,1.933,9.677,1.933,9.677,1.933,9.677,1.933,9.677,1.984,9.143,1.684,12.288
2050-03-05 08:00:00+00:00,0.691,0.012,0.224,1.861,9.677,1.861,9.677,1.861,9.677,1.861,9.677,1.861,9.677,1.861,9.677,1.909,9.143,1.628,12.288
2050-03-05 09:00:00+00:00,0.736,0.019,0.413,1.788,12.097,1.788,12.097,1.788,12.097,1.788,12.097,1.788,12.097,1.788,12.097,1.833,11.428,1.566,15.360
2050-03-05 10:00:00+00:00,0.755,0.034,0.546,1.709,12.097,1.709,12.097,1.709,12.097,1.709,12.097,1.709,12.097,1.709,12.097,1.752,11.428,1.499,15.360
2050-03-05 11:00:00+00:00,0.766,0.054,0.628,1.645,12.097,1.645,12.097,1.645,12.097,1.645,12.097,1.645,12.097,1.645,12.097,1.686,11.428,1.443,15.360
2050-03-05 12:00:00+00:00,0.746,0.064,0.668,1.615,12.097,1.615,12.097,1.615,12.097,1.615,12.097,1.615,12.097,1.615,12.097,1.655,11.428,1.418,15.360
2050-03-05 13:00:00+00:00,0.719,0.055,0.624,1.606,12.097,1.606,12.097,1.606,12.097,1.606,12.097,1.606,12.097,1.606,12.097,1.646,11.428,1.409,15.360
2050-03-05 14:00:00+00:00,0.696,0.058,0.478,1.624,12.097,1.624,12.097,1.624,12.097,1.624,12.097,1.624,12.097,1.624,12.097,1.666,11.428,1.423,15.360
2050-03-05 15:00:00+00:00,0.686,0.049,0.293,1.654,12.097,1.654,12.097,1.654,12.097,1.654,12.097,1.654,12.097,1.654,12.097,1.697,11.428,1.445,15.360
2050-03-05 16:00:00+00:00,0.684,0.021,0.130,1.710,12.097,1.710,12.097,1.710,12.097,1.710,12.097,1.710,12.097,1.710,12.097,1.756,11.428,1.489,15.360
2050-03-05 17:00:00+00:00,0.710,0.009,0.021,1.752,12.097,1.752,12.097,1.752,12.097,1.752,12.097,1.752,12.097,1.752,12.097,1.799,11.428,1.521,15.360
2050-03-05 18:00:00+00:00,0.765,0.006,0.000,1.764,12.097,1.764,12.097,1.764,12.097,1.764,12.097,1.764,12.097,1.764,12.097,1.812,11.428,1.531,15.360
2050-03-05 19:00:00+00:00,0.768,0.005,0.000,1.757,12.097,1.757,12.097,1.757,12.097,1.757,12.097,1.757,12.097,1.757,12.097,1.805,11.428,1.524,15.360
